StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q13,Q14_1,Q14_2,Q17,Q18,Q19,Q20,Q21,Q21_10_TEXT,Q22,Q23,Q24,Q24_6_TEXT,Q31_1,Q31_2,Q31_3,Q31_4,Q43_1,Q43_2,Q43_3,Q43_4,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q26,Q25,Q32,Q33,Q36,Q37,Q37_7_TEXT,Q38,Q39,Q39_8_TEXT,Q40,Q40_8_TEXT,Q41,Q42,Q43,Q44,Q44_7_TEXT
2020-10-20 17:27:54,2020-10-20 17:40:31,IP Address,100,757,True,2020-10-20 17:40:32,R_0uq0BQe262owaPL,email,EN,Molecular and Cellular Biology,I am not a joint concentrator,Undecided,05/2023,No,"Chemistry,Molecular and Cellular Biology",,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests",No,Somewhat agree,"Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 17:40:02,2020-10-20 17:42:41,IP Address,100,158,True,2020-10-20 17:42:41,R_1g2vS4U55fJH8gW,email,EN,Neuroscience,History and Science,None,06/2022,No,"History and Science,Integrative Biology,Molecular and Cellular Biology,Neuroscience,Social Studies,Sociology,Special Concentration","My first-year academic advisor,Department-specific advising programs",I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Somewhat agree,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests",No,Neither agree nor disagree,"Close friends and family,Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 17:49:49,2020-10-20 18:03:16,IP Address,100,806,True,2020-10-20 18:03:16,R_3PWSYJ1cLHVeXLm,email,EN,Computer Science,I am not a joint concentrator,None,5/26/2022,Yes,Government,,In college,18,Similarly knowledgeable,Slightly less knowledgeable,Significantly less knowledgeable,Slightly less knowledgeable,Similarly knowledgeable,More knowledgeable,Slightly more knowledgeable,Less knowledgeable,Strongly agree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Somewhat agree,Somewhat agree,To inquire about advice for my concentration,Neither agree nor disagree,Neither agree nor disagree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 16x, an undergraduate-level systems course,CS 17x, an undergraduate-level graphics/visualization/user interfaces course,CS 26x, a graduate-level systems course",At least once a month,Strongly disagree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",I am unsure or undecided,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Non-academic and non-professional interests,No,Strongly agree,The Harvard Office of Career Services,The Harvard Office of Career Services,Male,,No,Straight/Heterosexual,,White,,"Yes, of Hispanic or Latinx origin",No,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 17:57:08,2020-10-20 18:04:07,IP Address,100,419,True,2020-10-20 18:04:08,R_2doQZP0F8gOsgys,email,EN,Human Developmental and Regenerative Biology,,,05/2022,No,"Biomedical Engineering,Chemical and Physical Biology,Human Developmental and Regenerative Biology,Human Evolutionary Biology,Integrative Biology,Mechanical Engineering,Molecular and Cellular Biology,Neuroscience","My first-year academic advisor,Department heads,Department faculty,Peer Advising Fellows (PAFs)",In college,18,,,,,,,,,,,,,,,,,Agree,Strongly agree,Somewhat agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Agree,"Close friends and family,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,"Asian,Native Hawaiian or Other Pacific Islander,White",,"Yes, of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 18:05:10,2020-10-20 18:08:34,IP Address,100,204,True,2020-10-20 18:08:35,R_1OVM6VLPkcCKwcF,email,EN,Classics,,,2024,No,"Classics,Economics,Statistics",,In middle school (including summer after graduation),,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,"For an academic letter of recommendation,To inquire about research opportunities",Somewhat disagree,Somewhat disagree,,,,,,,,,,,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Professional interests,No,Agree,Close friends and family,Close friends and family,Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 18:07:47,2020-10-20 18:13:35,IP Address,100,347,True,2020-10-20 18:13:35,R_1FLFpikyNX9CP0z,email,EN,Physics,I am not a joint concentrator,Computer Science,05/2024,Yes,"Applied Mathematics,Astrophysics,Computer Science,Electrical Engineering,Mechanical Engineering,Physics",,In middle school (including summer after graduation),12,,,,,,,,,,,,,,,,,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,CS 50: Introduction to Computer Science I,Never or almost never,Strongly disagree,Yes,,,,,,,Agree,Agree,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Non-academic and non-professional interests,No,Strongly agree,"Close friends and family,Professional networks",Close friends and family,Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 18:11:21,2020-10-20 18:15:06,IP Address,100,225,True,2020-10-20 18:15:06,R_3HHWQgh7TMIjcPI,email,EN,Applied Mathematics,I am not a joint concentrator,Statistics,05/2023,Yes,"Applied Mathematics,Economics,Government,Sociology,Statistics",,In high school (including summer after graduation),16,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,"To inquire about research opportunities,To inquire about advice for my concentration",Agree,Agree,CS 50: Introduction to Computer Science I,At least once a semester,Somewhat disagree,Yes,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Agree,Agree,Agree,Agree,Professional interests,No,Strongly agree,,"Close friends and family,Fellow students",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 18:17:56,2020-10-20 18:21:19,IP Address,100,202,True,2020-10-20 18:21:20,R_1rrbTjULkOyHb3f,email,EN,Undecided,,Undecided,5/2023,Yes,"Applied Mathematics,Computer Science,Economics,Mechanical Engineering","Department heads,Department faculty",In college,18,,,,,,,,,,,,,,,,,,,,,,,,"CS 50: Introduction to Computer Science I,CS 61: Systems Programming and Machine Organization",At least once a week,Somewhat disagree,Undecided,"CS course material is too difficult,I do not have any friends or community within the CS department",,,,,,,,,,,,,,,,,,,,,"Academic interests,Professional interests",Yes,Strongly agree,Fellow students,Fellow students,Female,,No,Straight/Heterosexual,,Black or African American,,"No, not of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 18:28:14,2020-10-20 18:33:28,IP Address,100,314,True,2020-10-20 18:33:28,R_2ZOXYJYsYPIxVUx,email,EN,Applied Mathematics,I am not a joint concentrator,Philosophy,05/2022,Yes,"Economics,Government","My first-year academic advisor,Department heads,Department faculty",In high school (including summer after graduation),17,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Neither agree nor disagree,CS 50: Introduction to Computer Science I,At least once a month,Somewhat disagree,Undecided,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests",No,Strongly agree,"Fellow students,Professional networks","Close friends and family,Fellow students,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Asian,,,No,No,,
2020-10-20 18:33:21,2020-10-20 18:38:09,IP Address,100,287,True,2020-10-20 18:38:09,R_XGSbn0xDGFTZ4VH,email,EN,History and Science,,,2021,No,"Anthropology,Chemical and Physical Biology,Earth and Planetary Sciences,English,Environmental Science and Public Policy,Government,History,History and Literature,History and Science,History of Art and Architecture,Human Developmental and Regenerative Biology,Human Evolutionary Biology,Integrative Biology,Molecular and Cellular Biology,Neuroscience,Philosophy",,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,To inquire about advice for my concentration,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Non-academic and non-professional interests,No,Strongly agree,,,Female,,No,Straight/Heterosexual,,White,,Prefer not to say,Prefer not to say,Prefer not to say,A mental health disorder,
2020-10-20 14:30:20,2020-10-20 18:44:43,IP Address,100,15263,True,2020-10-20 18:44:44,R_22VbpwE7a2rAM4m,email,EN,Computer Science,Philosophy,Statistics,05/2022,Yes,"Computer Science,Economics,Psychology",Department-specific advising programs,In elementary school (including summer after graduation),10,Similarly knowledgeable,Slightly more knowledgeable,Slightly less knowledgeable,Significantly less knowledgeable,Less knowledgeable,Significantly less knowledgeable,More knowledgeable,Slightly more knowledgeable,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Somewhat agree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 18x, an undergraduate-level artificial intelligence course",At least once a month,Strongly agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS","Yes, I intend to write a senior thesis in the CS department",,,Agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Somewhat disagree,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,Somewhat agree,Somewhat disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,Fellow students,"Fellow students,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
